Links,Locality,Price,Beds,Property Type,Baths,Description,Garden,Yard,Terrace,Lift,Pool,Roof Access,Seafront,Views,Garage,Optional Garage,Airspace,Optional Airspace,Furnished,Finished
https://www.propertymarket.com.mt/view/3-bedroom-maisonette-for-sale-iklin-4122532301898822079,Iklin,476600,3,Maisonette,2,"Iklin- Maisonette. Iklin, a new charming highly finished residential development located in a tranquil area of this village but still walking distance to all amenities, offering 3 Bedroom Maisonette. This ground floor maisonette consists of a large kitchen/living/dining area, three double bedrooms of which one of the bedrooms include walk in and an ensuite, washroom, main bathroom and back yard. Being sold highly finished excluding bathroom and doors, Freehold. Optional interconnecting garages available. Call now for an appointment.Ref: SMAS64828 Size: 188sqm Bathrooms: 2",0,1,0,0,0,0,0,0,0,1,0,0,0,1
https://www.propertymarket.com.mt/view/3-bedroom-house-of-character-for-sale-st-julians-4122532301898821114,St Julian's,1150000,3,House of Character,2,"An excellent house of character in arguably one of the most sought after areas of St. Julian’s. This large property boasts 3 bedrooms, a large living space, separate dining and kitchen areas and has permits to add an additional two floors and a pool! The property is bright and airy, thanks to its lovely big garden and an abundance of large windows for light to spill through. Air-conditioned throughout, this property is being sold freehold and comes with a lock up interconnected garage. It enjoys high ceilings and a washroom at third floor level. As well as a beautiful residential home, it would make for an excellent 5-7 room guesthouse. ! true gem at a remarkable price in today’s market!Ref: SHC18833 Bathrooms: 2",1,0,0,0,1,0,0,0,0,1,0,0,0,0
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-ta-l-ibragg-4122532301898820986,Swieqi,450000,3,Apartment,2,"Introducing a new property in the heart of Ibragg - an exceptional first-floor designer finished apartment. This spacious apartment is larger than usual and boasts an open plan layout featuring a modern kitchen, dining and sitting area, as well as a convenient laundry room. The apartment also includes 3 double bedrooms, with the master bedroom having its own en-suite bathroom, and an additional bathroom. No expense has been spared in the creation of this exceptional property, resulting in a beautiful and luxurious home that will impress even the most discerning buyer. Located close to all amenities, this property offers convenience and comfort in equal measure. For more information or to schedule a viewing, please don't hesitate to contact us now. Contact John on 79331499.Ref: 240331007-77 Bathrooms: 2",0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.propertymarket.com.mt/view/2-bedroom-penthouse-for-sale-msida-4122532301898821305,Msida,238000,2,Penthouse,2,"This fully finished penthouse is a unique opportunity for those seeking stylish and comfortable living. The penthouse is divided into two units, each offering a distinct living experience. The first unit features an internal area of 30 square meters and an external area of 26 square meters. It boasts one bedroom, a main bathroom, and an open-plan kitchen, living, and dining area. The second unit features an internal area of 29 square meters and an external area of 44 square meters. It also has one bedroom, a main bathroom, and an open-plan kitchen, living, and dining area. Additionally, it presents a great rental opportunity for university students. With its convenient location and comfortable living spaces, the penthouse is an ideal choice for students who seek a quiet and stylish living space. This makes the penthouse an excellent investment opportunity, as it has the potential to generate steady rental income for years to come.Ref: 29026 Bathrooms: 2",0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.propertymarket.com.mt/view/4-bedroom-palazzo-for-sale-qormi-4122532301898821143,Qormi,1063000,4,Palazzo,2,"QORMI - PALAZZO - This 340 year old property consists of 3 floors having 17 large Rooms, a central Courtyard and 5 large Rooms in the basement with a large Well. Property consists of a Sitting area, Dining room with Fireplace, large Kitchen, good sized Internal yard, 4 double Bedrooms (can have more), a huge Terrace, Workshop, Roof and Airspace Property is ideal for a Guesthouse. FreeholdRef: 240061150-117 Bathrooms: 2",0,1,1,0,0,1,0,0,0,0,1,0,0,0
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-kappara-4122532301898821000,San Gwann,360000,3,Apartment,2,"KAPPARA - Forming Part of a Residential Complex in Kappara, is this 3 Bedroom Apartment comprising of an open plan kitchen/living/dining area, 2 bathrooms, box room, balcony and a terrace. The Property is being sold Finished. Lift will be available for use.Ref: SS6C23180 Bathrooms: 2",0,0,1,1,0,0,0,0,0,0,0,0,0,1
https://www.propertymarket.com.mt/view/2-bedroom-maisonette-for-sale-santa-venera-4122532301898821136,Santa Venera,219000,2,Maisonette,1,"Santa Venera - Ground floor maisonette kept in pristine condition. Layout comprises a Kitchen/Dining, Large double Bedroom with a new air-conditioning unit, a spare Bedroom and Study room. The property also has Internal Yard, Storage room. Accommodation is being sold fully furnished with next to brand new appliances and FREEHOLD. For more information or viewing contact your RE/MAX property consultant.Ref: 240231042-286 Bathrooms: 1",0,1,0,0,0,0,0,0,0,0,0,0,1,0
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-msida-4122532301898820974,Msida,266000,2,Apartment,2,"Msida - brand new 2 bedroom, 2 bathroom, fully furnished apartment close to junior college. This well priced apartment is set for completion including furniture and appliances by June 2023. Proeprty is ideal for first time buyers or as a rental investment. Contact your preferred REMAX property consultant for more information and to book an on-site viewing.Robin 99 43 66 33 roakes@remax.com.mtRef: 240251102-180 Size: 96sqm Bathrooms: 2",0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.propertymarket.com.mt/view/4-bedroom-farm-house-for-sale-zejtun-4122532301898820942,Zejtun,1010000,4,Farm House,2,"This property is a newly listed farmhouse that has been built with a solid structure, ensuring its durability and longevity. The property is situated on the outskirts of an area and offers a total plot size of 400 square meters.The property has a back garden of 160 square meters, providing ample space for a pool or other outdoor activities. The property also features a street level 2 car garage which is interconnected with the rest of the house, providing convenience and ease of access for the residents. As you enter the property, there is an entrance hall that leads to the 4-bedroom house.The central courtyard of the property offers a relaxing outdoor space and adds to the overall charm and character of the property. The property also boasts a full roof and airspace, which provides opportunities for further development or expansion. Overall, this property offers a perfect blend of practicality and charm, making it an ideal option for those seeking a spacious, well-designed, and functional living space. Freehold.For more details, kindly contact 21 341 341Ref: 240081079-236 Size: 398sqm Bathrooms: 2",1,1,0,0,1,1,0,0,0,1,0,1,0,0
https://www.propertymarket.com.mt/view/2-bedroom-penthouse-for-sale-st-pauls-bay-4122532301898821210,St Paul's Bay,450000,2,Penthouse,2,"St. Paul’s Bay – New on the market is this fifth floor, two bedroom Apartment, forming part of a brand new residential development located just 3 minutes walking distance from the beach. Property layout comprises of an open plan kitchen/living/dining leading to a front balcony, main bathroom, box room, and two double bedrooms, main with en-suite. Property to be sold highly finished excluding bathrooms and internal doors. Optional garages available underlying the block. Completion date September 2022. Freehold.Anna 99962506 acirrincione@remax.com.mtRef: 240291001-2813 Size: 92sqm Bathrooms: 2",0,0,0,0,0,0,0,0,0,1,0,0,0,1
https://www.propertymarket.com.mt/view/2-bedroom-penthouse-for-sale-zebbug-4122532301898820996,Zebbug,371000,2,Penthouse,2,"ZEBBUG - A 4th Floor Penthouse situated in Zebbug within a block of only 5 units, comprising of an open plan kitchen/living/dining area, 2 bedrooms, 2 bathrooms, study room, imternal yard and 2 terraces. The Property is currently ON PLAN.Ref: SS4C23188 Bathrooms: 2",0,1,1,0,0,0,0,0,0,0,0,0,0,0
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-san-gwann-4122532301898822082,San Gwann,328300,2,Apartment,2,"SAN GWANN - This is a 134sqm. First-Floor Apartment with plenty of natural light. Located in a prime area of San Gwann and close to all amenities, the property is being sold in finished state - including bathrooms & internal doors. Layout consists of:- an open-plan kitchen/Dining/Living, 3 bedrooms - the main one having a bathroom en-suite Box Room and a guest's bathroom The communal parts of the block including lift and common outdoor spaces are finished to a very high standard. The property is Wheelchair friendly. Garages are also available (optional) within the block. Call now to set an appointment.Ref: SAPT64853 Size: 134sqm Bathrooms: 2",0,0,0,1,0,0,0,0,0,1,0,0,0,1
https://www.propertymarket.com.mt/view/3-bedroom-town-house-for-sale-zebbug-4122532301898821002,Zebbug,640000,3,Town House,1,"HAZ ZEBBUG - A Spectacular Townhouse situated in a UCA Area comprising of an open plan kitchen/livng/dining area, 3 bedrooms, main bathroom and complimenting the Property is a 6 Car Street Level Garage and ownership of AirSpace. One must see the Property to truly appreciate this Gem!Ref: SS8C22211 Bathrooms: 1",0,0,0,0,0,0,0,0,1,0,1,0,0,0
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-zebbug-4122532301898822851,Zebbug,328000,3,Apartment,2,"ZEBBUG - New block consists of Two Bedroom apartments. Comprising of Open Plan Kitchen/Living/Dining, 2 Double Bedrooms ( main en-suite ), Main Bathroom, 2 front Balconies. It is served with lift. This beautiful property is being sold highly finished excluding bathrooms and doors. Viewing is recommended. Contact agent for more information.Ref: 240191028-283 Bathrooms: 2",0,0,0,1,0,0,0,0,0,0,0,0,0,1
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-marsascala-4122532301898820951,Marsascala,395000,2,Apartment,2,"-Marsascala- apartment - Ready to move into-Price - €395,000-Call 7703 6425 for more informationThis property consist of -- Welcoming open-plan Kitchen/Living/Dining which leads to a front balcony- 2 Bedrooms (main with En-suite) leading to a back balcony-Box roomThis property is being sold furnished and freehold. Ready to move intoRef: BrendaM765678 Bathrooms: 2",0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-marsascala-4122532301898821157,Marsascala,370000,3,Apartment,2,"A large 3 Bedroom Apartment in M'scala, walking distance to the Prominade is now up for sale. This Large Apartment consists of: Front & Back Yards Larger than usual Kitchen / Living / Dining Main Bathroom 3 Bedrooms En-Suite Washroom Freehold This Apartment is being sold Fully Furnished with Victorian furniture in the Living / Dining Area For further details, kindly contact the assigned Sales Agent.Ref: SA453920 Size: 150sqm Bathrooms: 2",0,1,0,0,0,0,0,0,0,0,0,0,1,0
https://www.propertymarket.com.mt/view/3-bedroom-villa-for-sale-san-pawl-tat-targa-4122532301898821169,Naxxar,1200000,3,Villa,4,"Chic, Sharp & Sure To ImpressThis brand new Semi Detached Villa is set to impress which comfortable inside and outside areas, designed for comfortable living and entertaining.Sold in Shell giving you the opportunity to finish in your own style this amazing home features basement parking for 3 cars, with a studio flat,and games room located on basement levelOn the Ground floor the welcoming entrance hall gives way to a large separate living room and on the opposite side the open plan kitchen dining area that leads out to the pool and deck area.On the first floor there is 3 double bedrooms all with ensuite bathrooms, the main having a walk in wardrobe and opening onto a 12 sqm private balcony.The second floor accessible by lift or stairs has the separate washroom and rooftop terrace.Estimated completion of shell is August 2024.Ref: RS106 Size: 456sqm Bathrooms: 4",0,0,1,1,1,1,0,0,0,0,0,0,0,0
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-gozo-qala-4122532301898821223,Gozo - Qala,170000,2,Apartment,1,"Two Bedroom Apartment For Sale in Qala Gozo – Century21 Properties in Gozo. An excellent opportunity to acquire this well appointed APARTMENT for sale forming part of a smart block located on the tranquil periphery of the village of Qala. Property offers a functional layout featuring a welcoming open plan kitchen/living/dining area leading to a balcony, two bedrooms and a main bathroom. Sold in shell form and served with lift including lavishly finished common parts. Optional street level garages and finishing packages available on request. Contact us for more informationRef: SS1C37379 Size: 88sqm Bathrooms: 1",0,0,0,1,0,0,0,0,0,1,0,0,0,1
https://www.propertymarket.com.mt/view/3-bedroom-penthouse-for-sale-bahrija-4122532301898820987,Rabat,450000,3,Penthouse,2,"BAHRIJA. Luxuriously finished, 180sqm penthouse situated in this quiet village. This penthouse consists of a 40sqm fully equipped kitchen/dining/living area, leading onto a lovely and spacious terrace, perfect for entertaining. three double bedrooms, the main having a bathroom en-suite and a walk-in wardrobe. Second bedroom also has a walk-in wardrobe and the third bedroom overlooking a back balcony. Being sold fully furnished, fully air-conditioned and ready to move into. A one car street level garage (can be interconnected) is optional with this penthouse. Contact your agent for a viewing of this lovely penthouse!! Contact John on 79331499.Ref: 240091098-210 Bathrooms: 2",0,0,1,0,0,0,0,0,0,1,0,0,1,0
https://www.propertymarket.com.mt/view/5-bedroom-town-house-for-sale-qormi-4122532301898821201,Qormi,750000,5,Town House,4,"-Qormi - Townhouse - UCA area-Price - €750,000-Call 7703 6425 for more informationThis property consist of --Welcoming Entrance-Office / study with a separate Entrance- Bedroom at ground floor level- Central courtyard-Guest Toilet-Kitchen/Dining/Living-BathroomUpon 1st floor -- Another Living area-4 Bedrooms (2 having En-suite)-Full ownership of roof and airspace-Being sold freehold and furnished.Ref: Brenda2343 Bathrooms: 4",0,1,0,0,0,1,0,0,0,0,1,0,1,0
https://www.propertymarket.com.mt/view/4-bedroom-terraced-house-for-sale-safi-4122532301898820946,Safi,550000,4,Terraced House,2,"SAFI TERRACED HOUSE -New on the market is this four bedroom Terraced House facing an ODZ area.Upon entrance one finds a hallway leading to a combined kitchen dining area, a separate living room, an internal yard, a guest bathroom and a back yard with well. At first floor one finds three bedrooms, a good sized bathroom and a massive main bedroom which has the possibility to add an en-suite and walk-in wardrobe with balcony. At roof level one finds a laundry room with space for kitchenette, a box room.The full roof and air space make it perfect for entertaining. This property is facing green area and enjoys spectacular views.Complimenting this terraced house is a one car interconnecting garage with front patio.Call on 79026090Ref: lyo219 Bathrooms: 2",0,1,0,0,0,1,0,0,0,1,0,0,0,0
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-marsascala-4122532301898820972,Marsascala,365000,2,Apartment,1,MARSASCALA open-plan Kitchen/Living/Dining upon entrance which leads to a front balcony. The property also comprises of 2 Bedrooms. Main Bathroom and front and back balconies. This property is being sold furnished and freehold. Ready to move in. Contact agent for more info.Robin 99436633 roakes@remax.com.mtRef: 240311040-410 Size: 80sqm Bathrooms: 1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.propertymarket.com.mt/view/4-bedroom-terraced-house-for-sale-ghaxaq-4122532301898821204,Ghaxaq,720000,4,Terraced House,5,"GHAXAQ - 300SQM TERRACED HOUSEGet in touch +356 9811 9318#PRICE - €720,000- Two car street-level interconnected garage- 80sqm Open Plan (K/L/D)- Four Bedrooms all with en-suite- 300 sqm plot size | 90sqm outdoor- Lift- 25 sqm pool- Garden- Shell form with optional finishes.- FreeholdRef: clyde67 Size: 300sqm Bathrooms: 5",1,0,0,1,1,0,0,0,0,1,0,0,0,0
https://www.propertymarket.com.mt/view/4-bedroom-town-house-for-sale-gozo-victoria-4122532301898821295,Gozo - Victoria,575000,4,Town House,4,"For Sale in Victoria Gozo. This beautiful house boasts breathtaking views of the countryside and Gozo hills, making it an ideal residence for nature lovers seeking tranquillity and peace. The property is being sold in shell form, giving future owners the flexibility to design and finish the interior to their liking. Upon entering from the ground floor, which has a total area of 70 sqm, you will be greeted by a front porch that leads to a spacious living and sitting area interconnecting with a terrace, offering a perfect spot to enjoy scenic views. The first floor, with a total internal area of 42 sqm, comprises a bedroom with an ensuite bathroom and a large terrace of 26 sqm. From the ground floor, you will descend to the upper basement, with a total area of 91 sqm, which houses three bedrooms, one with an ensuite and a walk-in wardrobe, a main bathroom, and a boxroom. The lower basement offers a main bathroom, an open plan kitchen living and dining area, and a spacious outdoor garden with a pool, covering a total area of 295 sqm, including an internal area of 100 sqm and an external area of 195 sqm. Overall, this property offers a perfect blend of modern living and natural surroundings, making it a unique and highly desirable investment opportunity.Ref: 29016 Bathrooms: 4",1,0,1,0,1,0,0,0,0,0,0,0,0,0
https://www.propertymarket.com.mt/view/5-bedroom-town-house-for-sale-gozo-ghasri-4122532301898821294,Gozo - Ghasri,598000,5,Town House,5,"For Sale in Ghasri. Upon entering the house, a welcoming corridor leads to the spacious living, dining and kitchen area, all of which overlook the pool and spacious outdoor area. The ground floor boasts a generous internal area of 146 sqm, with an additional external area of 203 sqm, creating a seamless connection between the indoor and outdoor living spaces. A main bathroom and a luxurious bedroom with an ensuite are also located on the ground floor, offering a perfect retreat for its occupants. Moving upstairs, the first floor spans across a total area of 94 sqm, accommodating four bedrooms, each with its own ensuite bathroom. Additionally, the house includes a convenient 2-car garage, providing ample space for parking and storage. The garage is located on the ground floor, easily accessible from the main entrance. This feature adds to the overall functionality of the property, allowing for easy and secure parking while also keeping vehicles protected from the elements. The house has been thoughtfully designed to provide a tranquil and luxurious living environment, perfectly blending traditional character with modern comforts. Although the house is offered in shell form, the developers are willing to assist buyers in creating their dream home, tailoring the finishes to their unique preferences, requirements and budgets.Ref: 29015 Bathrooms: 5",0,0,0,0,1,0,0,0,0,1,0,0,0,0
https://www.propertymarket.com.mt/view/4-bedroom-terraced-house-for-sale-birkirkara-4122532301898821084,Birkirkara,745000,4,Terraced House,2,"BIRKIRKARA - TERRACED HOUSE - Upon entrance one finds a wide hallway of circa 15 meters long. On the right hand side there is a large formal Sitting room which can easily be converted into a Garage. The hallway leads to an open area with a wide staircase. This property has also 4 large Bedrooms, 1 large Bathroom, Spare Toilet and a Study room. This property has a separate Dining room which leads to a separate Kitchen with Pantry. Complementing this house is a large Garden of circa 100SQM with a well. There is also an ample spare for a pool. For more information feel free to reach out to us.Robin 99436633 roakes@remax.com.mtRef: 240331016-164 Size: 360sqm Bathrooms: 2",1,0,0,0,1,0,0,0,1,0,0,0,0,0
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-mosta-4122532301898821288,Mosta,281000,2,Apartment,2,"Santa Margherita, Mosta Block of only 4 apartments. These apartments comprise of: - Large Open Plan (c. 47sqm) - Two Double Bedrooms - One Study area - Two Bathrooms (One main & One Ensuite) - Front and Back Balconies - Back Yard - Box room - Lift Being sold finished (excl. bathrooms and doors). Completion date: September 2023.Ref: 29011 Bathrooms: 2",0,1,0,1,0,0,0,0,0,0,0,0,0,1
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-st-julians-4122532301898821110,St Julian's,1120000,3,Apartment,2,"New on the market comes this excellent apartment boasting gorgeous views of Spinola Bay. Being sold semi-finished and set to be complete in the first quarter of 2020, this apartment will have three bedrooms (master with ensuite), open plan living, kitchen and dining area, and guest toilet. With it comes a beautiful terrace for one to enjoy the spectacular views. Being sold freehold.Ref: SAPT16302 Bathrooms: 2",0,0,1,0,0,0,0,0,0,0,0,0,0,1
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-pembroke-4122532301898821534,Pembroke,495000,2,Apartment,2,"PEMBROKE - Great chance to acquire a lovely 2 Bedroom apartment in a quiet street in Pembroke. The layout consists of an open plan kitchen/living/dining area, followed by 2 double bedrooms, an en suite shower, a guest bathroom and a box room. The apartment also features a large front balcony big enough for a table, and a back large balcony for drying clothes. Property is being sold finished state, excluding bathrooms & internal doors.Ref: 240191008-269 Bathrooms: 2",0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.propertymarket.com.mt/view/2-bedroom-penthouse-for-sale-mellieha-4122532301898821061,Mellieha,970000,2,Penthouse,3,"Unique, semi-detached, corner DUPLEX PENTHOUSE commanding the best views of the island, situated on a high ridge in tranquil surroundings. In a block of only two apartments, this freehold, south-facing property comprises a full stainless steel kitchen, living room, three bathrooms, two bedrooms, a large walk-in wardrobe (which can easily be converted to a third bedroom), a separate wash-room, a further kitchenette servicing the top floor, a huge terrace (with corner BBQ) affording 360 degree views , 2-car lock-up garage, airspace and possibility of building a further floor subject to permits. The property is finished and furnished to very high standards with no expenses spared on fixtures and fittings. A truly one-of- a-kind property ideal for the discerning buyer who appreciates the attention to detail and fantastic views.Ref: SPH18931 Bathrooms: 3",0,0,1,0,0,0,0,0,0,1,0,1,1,0
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-santa-venera-4122532301898821148,Santa Venera,310000,2,Apartment,2,"SANTA VENERA - New to the market is this furnished two bedroom apartment located in a sought after area in Santa Venera. This property comprises of an open plan kitchen/living/dining area, two double bedroom (main with en-suite), main bathroom, box room, front terrace and a back balcony. Equipped with AC's. Freehold. Optional garages available. Contact agent if you require more information.Ref: 240291037-17 Bathrooms: 2",0,0,1,0,0,0,0,0,0,1,0,0,1,0
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-st-pauls-bay-4122532301898821546,St Paul's Bay,245000,2,Apartment,2,"St Paul""s Bay. Smart, modern and spacious two bedroom apartment. Being sold fully furnished. Air conditioning in all rooms. One balcony and one back terrace. Squarish layout. Open plan and two double bedrooms. Perfect for rental investment or first time buyers and very well priced.Ref: 240471006-11 Bathrooms: 2",0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.propertymarket.com.mt/view/2-bedroom-maisonette-for-sale-st-pauls-bay-4122532301898820981,St Paul's Bay,276000,2,Maisonette,2,"St Paul's Bay - A two bedroom plus study Maisonette being sold partly furnished. This property offers a good sized open plan Kitchen/Living/Dinning, two double bedrooms, main with en-suite, main bathroom, box room/study and a back yard. FreeholdRobin 99436633 roakes@remax.com.mtRef: 240011138-37 Size: 115sqm Bathrooms: 2",0,1,0,0,0,0,0,0,0,0,0,0,1,0
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-msida-4122532301898821146,Msida,254000,2,Apartment,2,"Msida- A ready to move into Apartment with good quality furniture, having a squarish layout and consists of an entrance hall leading to an open plan kitchen/ dining/ living overlooking the front balcony where one can enjoy unobstructed views of Msida valley, main bathroom, 2 double bedrooms main with an en-suite shower and a boxroom. The apartment is fully airconditioned and has triple-glazed apertures.Ref: 240041071-38 Bathrooms: 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-st-pauls-bay-4122532301898821031,St Paul's Bay,206000,3,Apartment,1,"On the outskirts of St. Paul's Bay, a new and major corner development in the northern area of Malta faces open space offering unobstructed country views. This development includes a variety of studio apartments, 2-bedroom apartments, 3-bedroom apartments, and penthouses at level 7. The complex will overlook the green area between Saint Paul's Bay and Burmarrad. Selling off-plan, in shell form with finished common areas. Various lock-up garages to accompany the apartments, located on two basement floors, are available to choose from. Ideal for rental investment or 1st-time buyers where one can benefit from pre-construction prices. Selling fast and freehold.Ref: 12513 Size: 99sqm Bathrooms: 1",0,0,0,0,0,0,0,0,0,1,0,0,0,1
https://www.propertymarket.com.mt/view/1-bedroom-penthouse-for-sale-gzira-4122532301898821304,Gzira,338000,1,Penthouse,2,"This fully finished penthouse offers luxurious living with breathtaking side sea views. With a total area of 102 sqm, the penthouse features one bedroom with an ensuite bathroom, perfect for those who value privacy and comfort. Additionally, the guest bathroom adds extra convenience for residents and their guests. The open-plan kitchen, living, and dining area interconnect with a spacious terrace. The side sea views from the terrace and living spaces are simply breathtaking, creating a serene and calming atmosphere.Ref: 29025 Bathrooms: 2",0,0,1,0,0,0,0,0,0,0,0,0,0,1
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-st-pauls-bay-4122532301898821211,St Paul's Bay,245000,2,Apartment,2,"St Paul's Bay. Smart, modern and spacious two bedroom apartment. Being sold fully furnished. Air condition in all rooms. One balcony and one back terrace. Squarish layout. Open plan and two double bedrooms. Perfect for rental investment or first time buyers.Robin 99436633 roakes@remax.com.mtRef: 240471006-11 Size: 90sqm Bathrooms: 2",0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.propertymarket.com.mt/view/3-bedroom-house-of-character-for-sale-zebbug-4122532301898820933,Zebbug,900000,3,House of Character,3,"ZEBBUG - UNIQUE HOUSE OF CHARACTER - POOLUCA = NO TAX-----------------------------------------------Asking Price - €900,000-----------------------------------------------Open Plan Living/DiningKitchen3 Double Bedrooms3 BathroomsRoof TerraceRoof + AirspaceOutdoor Area with poolFreeholdE-Mail on: cattard@remax.com.mtCall on or message me on Whatsapp +35699645217Ref: Casey 163 Bathrooms: 3",0,0,1,0,1,1,0,0,0,0,0,1,0,0
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-qormi-4122532301898821087,Qormi,285000,3,Apartment,2,"QORMI (St Sebastian Area) - Larger than usual, very bright and airy, third floor Apartment. Layout offers a spacious open plan kitchen/living/dining area, main bathroom, three double bedrooms (main with en-suite), a handy box room, front and back balconies. Property is served with lift and is being sold highly finished and furnished having solid furniture, Bosch appliances, Air-Conditioning units. Ready to move into! Optional Two-car lock up-garage with small back yard 50,000Robin 99436633 roakes@remax.com.mtRef: 240081122-10 Size: 124sqm Bathrooms: 2",0,1,0,1,0,0,0,0,0,1,0,0,1,0
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-kappara-4122532301898820921,San Gwann,371000,3,Apartment,2,"KAPPARA - Forming Part of a Residential Complex in Kappara, is this 3 Bedroom Apartment comprising of an open plan kitchen/living/dining area, 2 bathrooms, box room, balcony and a terrace. The Property is being sold Finished. Lift will be available for use.Ref: SS6C23167 Bathrooms: 2",0,0,1,1,0,0,0,0,0,0,0,0,0,1
https://www.propertymarket.com.mt/view/4-bedroom-palazzo-for-sale-qormi-4122532301898821091,Qormi,1063000,4,Palazzo,2,"QORMI - PALLAZO - 340 YEARS OF HISTORY!-----------------------------------------------Asking Price - €1,063,000-----------------------------------------------Having 17 Large Rooms & 5 Big Rooms in Basement!Property Consist of...Entrance HallKitchen/Living/DiningCentral Courtyard4 Bedrooms (Can have way more)2 BathroomsStudy 18sqmWorkshop 20sqmVery Large TerraceFreeholdE-Mail on: cattard@remax.com.mtCall on or message me on Whatsapp +35699645217Ref: Casey 168 Bathrooms: 2",0,1,1,0,0,0,0,0,0,0,0,0,0,0
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-st-julians-4122532301898821100,St Julian's,1050000,3,Apartment,2,"This apartment is located in one of the nicest blocks in Pender Gardens, overlooking the villas. This perfectly positioned apartment is situated on the 7th floor and enjoys a 70sqm terrace with ample entertaining space, large open plan, kitchen with pantry and living/dining with walkout onto the terrace, 3 bedrooms main with ensuite and walk-in wardrobe, main bathroom and a further guest bathroom or laundry room. Property is currently being finished and is expected to be completely finished by end 2018. Property also includes one car space.Ref: APT14833 Bathrooms: 2",1,0,1,0,0,0,0,0,0,0,0,0,0,1
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-st-pauls-bay-4122532301898821032,St Paul's Bay,211000,3,Apartment,1,"On the outskirts of St. Paul's Bay, a new and major corner development in the northern area of Malta faces open space offering unobstructed country views. This development includes a variety of studio apartments, 2-bedroom apartments, 3-bedroom apartments, and penthouses at level 7. The complex will overlook the green area between Saint Paul's Bay and Burmarrad. Selling off-plan, in shell form with finished common areas. Various lock-up garages to accompany the apartments, located on two basement floors, are available to choose from. Ideal for rental investment or 1st-time buyers where one can benefit from pre-construction prices. Selling fast and freehold.Ref: 12527 Size: 95sqm Bathrooms: 1",0,0,0,0,0,0,0,0,0,1,0,0,0,1
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-zebbug-4122532301898822886,Zebbug,280000,3,Apartment,2,"ZEBBUG - Introducing a modern Apartment with three bedrooms, main is with en suite, spacious open plan kitchen / living / dining with front balcony and a bathroom. The apartment is being sold furnished. Freehold. Contact agent for viewingRef: 240081122-11 Bathrooms: 2",0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-zebbug-4122532301898822860,Zebbug,410000,3,Apartment,2,"ZEBBUG - New block consists of Three Bedroom apartments. Comprising of Open Plan Kitchen/Living/Dining, 3 Double Bedrooms ( main en-suite ), Main Bathroom, 2 front Balconies. It is served with lift. This beautiful property is being sold highly finished excluding bathrooms and doors. Viewing is recommended. Contact agent for more information.Ref: 240191032-144 Bathrooms: 2",0,0,0,1,0,0,0,0,0,0,0,0,0,1
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-qormi-4122532301898821149,Qormi,276400,3,Apartment,2,"QORMI (St Sebastian Area) - Larger than usual, very bright and airy, third floor Apartment. Layout offers a spacious open plan kitchen/living/dining area, main bathroom, three double bedrooms (main with en-suite), a handy box room, front and back balconies. Property is served with lift and is being sold highly finished and furnished having solid furniture, Bosch appliances, Air-Conditioning units. Ready to move into! Optional Two-car lock up-garage with small back yard 70,000Ref: 240081122-10 Bathrooms: 2",0,1,0,1,0,0,0,0,0,1,0,0,1,0
